DATE,TIME,当日実績(万kW),
2019/7/31,0:00,310,
2019/7/31,1:00,302,
2019/7/31,2:00,308,
2019/7/31,3:00,316,
2019/7/31,4:00,312,
2019/7/31,5:00,306,
2019/7/31,6:00,310,
2019/7/31,7:00,348,
2019/7/31,8:00,414,
2019/7/31,9:00,459,
2019/7/31,10:00,476,
2019/7/31,11:00,487,
2019/7/31,12:00,468,
2019/7/31,13:00,490,
2019/7/31,14:00,492,
2019/7/31,15:00,490,
2019/7/31,16:00,484,
2019/7/31,17:00,461,
2019/7/31,18:00,444,
2019/7/31,19:00,426,
2019/7/31,20:00,405,
2019/7/31,21:00,382,
2019/7/31,22:00,360,
2019/7/31,23:00,340,
