DATE,TIME,当日実績(万kW)
2021/10/30,0:00,266
2021/10/30,1:00,268
2021/10/30,2:00,288
2021/10/30,3:00,306
2021/10/30,4:00,312
2021/10/30,5:00,303
2021/10/30,6:00,291
2021/10/30,7:00,279
2021/10/30,8:00,278
2021/10/30,9:00,275
2021/10/30,10:00,271
2021/10/30,11:00,268
2021/10/30,12:00,259
2021/10/30,13:00,259
2021/10/30,14:00,258
2021/10/30,15:00,259
2021/10/30,16:00,267
2021/10/30,17:00,279
2021/10/30,18:00,283
2021/10/30,19:00,275
2021/10/30,20:00,270
2021/10/30,21:00,260
2021/10/30,22:00,249
2021/10/30,23:00,241
