DATE,TIME,当日実績(万kW)
2021/12/22,0:00,339
2021/12/22,1:00,350
2021/12/22,2:00,371
2021/12/22,3:00,385
2021/12/22,4:00,386
2021/12/22,5:00,379
2021/12/22,6:00,381
2021/12/22,7:00,385
2021/12/22,8:00,420
2021/12/22,9:00,444
2021/12/22,10:00,442
2021/12/22,11:00,436
2021/12/22,12:00,414
2021/12/22,13:00,426
2021/12/22,14:00,426
2021/12/22,15:00,423
2021/12/22,16:00,431
2021/12/22,17:00,432
2021/12/22,18:00,425
2021/12/22,19:00,410
2021/12/22,20:00,398
2021/12/22,21:00,389
2021/12/22,22:00,380
2021/12/22,23:00,381
