DATE,TIME,当日実績(万kW),
2019/7/25,0:00,300,
2019/7/25,1:00,295,
2019/7/25,2:00,304,
2019/7/25,3:00,314,
2019/7/25,4:00,312,
2019/7/25,5:00,301,
2019/7/25,6:00,304,
2019/7/25,7:00,330,
2019/7/25,8:00,386,
2019/7/25,9:00,433,
2019/7/25,10:00,455,
2019/7/25,11:00,465,
2019/7/25,12:00,449,
2019/7/25,13:00,470,
2019/7/25,14:00,475,
2019/7/25,15:00,471,
2019/7/25,16:00,468,
2019/7/25,17:00,446,
2019/7/25,18:00,431,
2019/7/25,19:00,415,
2019/7/25,20:00,391,
2019/7/25,21:00,373,
2019/7/25,22:00,351,
2019/7/25,23:00,333,
