DATE,TIME,当日実績(万kW),
2019/5/14,0:00,269,
2019/5/14,1:00,273,
2019/5/14,2:00,292,
2019/5/14,3:00,306,
2019/5/14,4:00,304,
2019/5/14,5:00,291,
2019/5/14,6:00,286,
2019/5/14,7:00,289,
2019/5/14,8:00,317,
2019/5/14,9:00,336,
2019/5/14,10:00,341,
2019/5/14,11:00,346,
2019/5/14,12:00,325,
2019/5/14,13:00,349,
2019/5/14,14:00,351,
2019/5/14,15:00,347,
2019/5/14,16:00,344,
2019/5/14,17:00,331,
2019/5/14,18:00,327,
2019/5/14,19:00,319,
2019/5/14,20:00,311,
2019/5/14,21:00,298,
2019/5/14,22:00,287,
2019/5/14,23:00,280,
