DATE,TIME,当日実績(万kW),
2019/6/16,0:00,226,
2019/6/16,1:00,226,
2019/6/16,2:00,243,
2019/6/16,3:00,256,
2019/6/16,4:00,256,
2019/6/16,5:00,240,
2019/6/16,6:00,225,
2019/6/16,7:00,225,
2019/6/16,8:00,235,
2019/6/16,9:00,242,
2019/6/16,10:00,246,
2019/6/16,11:00,245,
2019/6/16,12:00,241,
2019/6/16,13:00,238,
2019/6/16,14:00,237,
2019/6/16,15:00,237,
2019/6/16,16:00,241,
2019/6/16,17:00,250,
2019/6/16,18:00,257,
2019/6/16,19:00,255,
2019/6/16,20:00,250,
2019/6/16,21:00,240,
2019/6/16,22:00,230,
2019/6/16,23:00,225,
