DATE,TIME,当日実績(万kW)
2019/11/26,0:00,301
2019/11/26,1:00,309
2019/11/26,2:00,327
2019/11/26,3:00,344
2019/11/26,4:00,350
2019/11/26,5:00,347
2019/11/26,6:00,348
2019/11/26,7:00,350
2019/11/26,8:00,372
2019/11/26,9:00,386
2019/11/26,10:00,377
2019/11/26,11:00,374
2019/11/26,12:00,350
2019/11/26,13:00,370
2019/11/26,14:00,370
2019/11/26,15:00,369
2019/11/26,16:00,379
2019/11/26,17:00,382
2019/11/26,18:00,376
2019/11/26,19:00,363
2019/11/26,20:00,352
2019/11/26,21:00,342
2019/11/26,22:00,333
2019/11/26,23:00,323
