DATE,TIME,当日実績(万kW)
2021/11/20,0:00,281
2021/11/20,1:00,280
2021/11/20,2:00,304
2021/11/20,3:00,320
2021/11/20,4:00,325
2021/11/20,5:00,318
2021/11/20,6:00,299
2021/11/20,7:00,295
2021/11/20,8:00,297
2021/11/20,9:00,297
2021/11/20,10:00,289
2021/11/20,11:00,285
2021/11/20,12:00,277
2021/11/20,13:00,279
2021/11/20,14:00,279
2021/11/20,15:00,279
2021/11/20,16:00,288
2021/11/20,17:00,302
2021/11/20,18:00,302
2021/11/20,19:00,296
2021/11/20,20:00,288
2021/11/20,21:00,278
2021/11/20,22:00,270
2021/11/20,23:00,263
