DATE,TIME,当日実績(万kW),
2019/5/28,0:00,278,
2019/5/28,1:00,276,
2019/5/28,2:00,292,
2019/5/28,3:00,304,
2019/5/28,4:00,299,
2019/5/28,5:00,287,
2019/5/28,6:00,284,
2019/5/28,7:00,298,
2019/5/28,8:00,332,
2019/5/28,9:00,355,
2019/5/28,10:00,360,
2019/5/28,11:00,361,
2019/5/28,12:00,335,
2019/5/28,13:00,354,
2019/5/28,14:00,361,
2019/5/28,15:00,354,
2019/5/28,16:00,352,
2019/5/28,17:00,338,
2019/5/28,18:00,330,
2019/5/28,19:00,319,
2019/5/28,20:00,309,
2019/5/28,21:00,296,
2019/5/28,22:00,288,
2019/5/28,23:00,277,
