DATE,TIME,当日実績(万kW),
2019/7/23,0:00,296,
2019/7/23,1:00,293,
2019/7/23,2:00,301,
2019/7/23,3:00,313,
2019/7/23,4:00,310,
2019/7/23,5:00,296,
2019/7/23,6:00,299,
2019/7/23,7:00,321,
2019/7/23,8:00,372,
2019/7/23,9:00,413,
2019/7/23,10:00,429,
2019/7/23,11:00,439,
2019/7/23,12:00,420,
2019/7/23,13:00,442,
2019/7/23,14:00,447,
2019/7/23,15:00,438,
2019/7/23,16:00,430,
2019/7/23,17:00,408,
2019/7/23,18:00,395,
2019/7/23,19:00,382,
2019/7/23,20:00,366,
2019/7/23,21:00,348,
2019/7/23,22:00,333,
2019/7/23,23:00,318,
