DATE,TIME,当日実績(万kW),
2019/7/24,0:00,298,
2019/7/24,1:00,292,
2019/7/24,2:00,301,
2019/7/24,3:00,313,
2019/7/24,4:00,308,
2019/7/24,5:00,297,
2019/7/24,6:00,301,
2019/7/24,7:00,328,
2019/7/24,8:00,383,
2019/7/24,9:00,426,
2019/7/24,10:00,438,
2019/7/24,11:00,446,
2019/7/24,12:00,430,
2019/7/24,13:00,448,
2019/7/24,14:00,448,
2019/7/24,15:00,444,
2019/7/24,16:00,443,
2019/7/24,17:00,422,
2019/7/24,18:00,405,
2019/7/24,19:00,390,
2019/7/24,20:00,374,
2019/7/24,21:00,355,
2019/7/24,22:00,336,
2019/7/24,23:00,321,
