DATE,TIME,当日実績(万kW)
2021/10/11,0:00,227
2021/10/11,1:00,226
2021/10/11,2:00,240
2021/10/11,3:00,258
2021/10/11,4:00,261
2021/10/11,5:00,262
2021/10/11,6:00,260
2021/10/11,7:00,274
2021/10/11,8:00,319
2021/10/11,9:00,358
2021/10/11,10:00,376
2021/10/11,11:00,389
2021/10/11,12:00,375
2021/10/11,13:00,376
2021/10/11,14:00,374
2021/10/11,15:00,363
2021/10/11,16:00,354
2021/10/11,17:00,341
2021/10/11,18:00,331
2021/10/11,19:00,312
2021/10/11,20:00,299
2021/10/11,21:00,288
2021/10/11,22:00,280
2021/10/11,23:00,273
