DATE,TIME,当日実績(万kW),
2019/8/31,0:00,273,
2019/8/31,1:00,267,
2019/8/31,2:00,274,
2019/8/31,3:00,283,
2019/8/31,4:00,282,
2019/8/31,5:00,272,
2019/8/31,6:00,261,
2019/8/31,7:00,264,
2019/8/31,8:00,283,
2019/8/31,9:00,309,
2019/8/31,10:00,322,
2019/8/31,11:00,329,
2019/8/31,12:00,327,
2019/8/31,13:00,334,
2019/8/31,14:00,334,
2019/8/31,15:00,328,
2019/8/31,16:00,326,
2019/8/31,17:00,316,
2019/8/31,18:00,317,
2019/8/31,19:00,310,
2019/8/31,20:00,297,
2019/8/31,21:00,282,
2019/8/31,22:00,270,
2019/8/31,23:00,260,
