DATE,TIME,当日実績(万kW),
2019/4/20,0:00,290,
2019/4/20,1:00,300,
2019/4/20,2:00,320,
2019/4/20,3:00,331,
2019/4/20,4:00,334,
2019/4/20,5:00,325,
2019/4/20,6:00,303,
2019/4/20,7:00,281,
2019/4/20,8:00,288,
2019/4/20,9:00,295,
2019/4/20,10:00,297,
2019/4/20,11:00,296,
2019/4/20,12:00,287,
2019/4/20,13:00,288,
2019/4/20,14:00,281,
2019/4/20,15:00,276,
2019/4/20,16:00,276,
2019/4/20,17:00,279,
2019/4/20,18:00,287,
2019/4/20,19:00,291,
2019/4/20,20:00,284,
2019/4/20,21:00,272,
2019/4/20,22:00,265,
2019/4/20,23:00,260,
