DATE,TIME,当日実績(万kW)
2020/12/24,0:00,358
2020/12/24,1:00,371
2020/12/24,2:00,389
2020/12/24,3:00,400
2020/12/24,4:00,395
2020/12/24,5:00,388
2020/12/24,6:00,392
2020/12/24,7:00,394
2020/12/24,8:00,414
2020/12/24,9:00,426
2020/12/24,10:00,419
2020/12/24,11:00,410
2020/12/24,12:00,393
2020/12/24,13:00,409
2020/12/24,14:00,411
2020/12/24,15:00,406
2020/12/24,16:00,411
2020/12/24,17:00,407
2020/12/24,18:00,398
2020/12/24,19:00,383
2020/12/24,20:00,369
2020/12/24,21:00,356
2020/12/24,22:00,345
2020/12/24,23:00,343
