DATE,TIME,当日実績(万kW),
2019/8/19,0:00,254,
2019/8/19,1:00,248,
2019/8/19,2:00,258,
2019/8/19,3:00,265,
2019/8/19,4:00,269,
2019/8/19,5:00,268,
2019/8/19,6:00,281,
2019/8/19,7:00,324,
2019/8/19,8:00,392,
2019/8/19,9:00,436,
2019/8/19,10:00,454,
2019/8/19,11:00,461,
2019/8/19,12:00,437,
2019/8/19,13:00,450,
2019/8/19,14:00,450,
2019/8/19,15:00,443,
2019/8/19,16:00,438,
2019/8/19,17:00,418,
2019/8/19,18:00,404,
2019/8/19,19:00,387,
2019/8/19,20:00,369,
2019/8/19,21:00,352,
2019/8/19,22:00,335,
2019/8/19,23:00,322,
