DATE,TIME,当日実績(万kW)
2020/12/21,0:00,371
2020/12/21,1:00,379
2020/12/21,2:00,396
2020/12/21,3:00,403
2020/12/21,4:00,400
2020/12/21,5:00,399
2020/12/21,6:00,417
2020/12/21,7:00,422
2020/12/21,8:00,461
2020/12/21,9:00,483
2020/12/21,10:00,478
2020/12/21,11:00,471
2020/12/21,12:00,446
2020/12/21,13:00,452
2020/12/21,14:00,448
2020/12/21,15:00,443
2020/12/21,16:00,453
2020/12/21,17:00,457
2020/12/21,18:00,451
2020/12/21,19:00,438
2020/12/21,20:00,425
2020/12/21,21:00,408
2020/12/21,22:00,395
2020/12/21,23:00,394
