DATE,TIME,当日実績(万kW),
2019/8/14,0:00,266,
2019/8/14,1:00,256,
2019/8/14,2:00,260,
2019/8/14,3:00,264,
2019/8/14,4:00,262,
2019/8/14,5:00,257,
2019/8/14,6:00,263,
2019/8/14,7:00,287,
2019/8/14,8:00,329,
2019/8/14,9:00,357,
2019/8/14,10:00,369,
2019/8/14,11:00,377,
2019/8/14,12:00,382,
2019/8/14,13:00,385,
2019/8/14,14:00,373,
2019/8/14,15:00,366,
2019/8/14,16:00,364,
2019/8/14,17:00,364,
2019/8/14,18:00,357,
2019/8/14,19:00,352,
2019/8/14,20:00,337,
2019/8/14,21:00,320,
2019/8/14,22:00,301,
2019/8/14,23:00,285,
