DATE,TIME,当日実績(万kW),
2019/6/30,0:00,243,
2019/6/30,1:00,241,
2019/6/30,2:00,254,
2019/6/30,3:00,268,
2019/6/30,4:00,264,
2019/6/30,5:00,252,
2019/6/30,6:00,240,
2019/6/30,7:00,243,
2019/6/30,8:00,258,
2019/6/30,9:00,273,
2019/6/30,10:00,279,
2019/6/30,11:00,280,
2019/6/30,12:00,276,
2019/6/30,13:00,275,
2019/6/30,14:00,273,
2019/6/30,15:00,271,
2019/6/30,16:00,273,
2019/6/30,17:00,277,
2019/6/30,18:00,280,
2019/6/30,19:00,279,
2019/6/30,20:00,271,
2019/6/30,21:00,259,
2019/6/30,22:00,249,
2019/6/30,23:00,242,
