DATE,TIME,当日実績(万kW),
2019/9/10,0:00,305,
2019/9/10,1:00,295,
2019/9/10,2:00,303,
2019/9/10,3:00,312,
2019/9/10,4:00,309,
2019/9/10,5:00,301,
2019/9/10,6:00,307,
2019/9/10,7:00,341,
2019/9/10,8:00,406,
2019/9/10,9:00,452,
2019/9/10,10:00,471,
2019/9/10,11:00,485,
2019/9/10,12:00,462,
2019/9/10,13:00,487,
2019/9/10,14:00,489,
2019/9/10,15:00,478,
2019/9/10,16:00,475,
2019/9/10,17:00,449,
2019/9/10,18:00,436,
2019/9/10,19:00,414,
2019/9/10,20:00,394,
2019/9/10,21:00,373,
2019/9/10,22:00,353,
2019/9/10,23:00,334,
