DATE,TIME,当日実績(万kW),
2019/5/21,0:00,267,
2019/5/21,1:00,271,
2019/5/21,2:00,289,
2019/5/21,3:00,304,
2019/5/21,4:00,302,
2019/5/21,5:00,290,
2019/5/21,6:00,284,
2019/5/21,7:00,291,
2019/5/21,8:00,317,
2019/5/21,9:00,336,
2019/5/21,10:00,344,
2019/5/21,11:00,347,
2019/5/21,12:00,327,
2019/5/21,13:00,349,
2019/5/21,14:00,349,
2019/5/21,15:00,343,
2019/5/21,16:00,342,
2019/5/21,17:00,327,
2019/5/21,18:00,321,
2019/5/21,19:00,317,
2019/5/21,20:00,304,
2019/5/21,21:00,296,
2019/5/21,22:00,286,
2019/5/21,23:00,275,
