DATE,TIME,当日実績(万kW),
2019/9/21,0:00,265,
2019/9/21,1:00,262,
2019/9/21,2:00,274,
2019/9/21,3:00,291,
2019/9/21,4:00,290,
2019/9/21,5:00,280,
2019/9/21,6:00,266,
2019/9/21,7:00,267,
2019/9/21,8:00,284,
2019/9/21,9:00,296,
2019/9/21,10:00,302,
2019/9/21,11:00,302,
2019/9/21,12:00,291,
2019/9/21,13:00,298,
2019/9/21,14:00,297,
2019/9/21,15:00,295,
2019/9/21,16:00,295,
2019/9/21,17:00,291,
2019/9/21,18:00,293,
2019/9/21,19:00,282,
2019/9/21,20:00,274,
2019/9/21,21:00,262,
2019/9/21,22:00,253,
2019/9/21,23:00,246,
