DATE,TIME,当日実績(万kW),
2019/9/15,0:00,243,
2019/9/15,1:00,235,
2019/9/15,2:00,247,
2019/9/15,3:00,258,
2019/9/15,4:00,260,
2019/9/15,5:00,248,
2019/9/15,6:00,235,
2019/9/15,7:00,239,
2019/9/15,8:00,256,
2019/9/15,9:00,280,
2019/9/15,10:00,295,
2019/9/15,11:00,302,
2019/9/15,12:00,308,
2019/9/15,13:00,309,
2019/9/15,14:00,306,
2019/9/15,15:00,308,
2019/9/15,16:00,311,
2019/9/15,17:00,311,
2019/9/15,18:00,315,
2019/9/15,19:00,305,
2019/9/15,20:00,293,
2019/9/15,21:00,277,
2019/9/15,22:00,263,
2019/9/15,23:00,255,
