DATE,TIME,当日実績(万kW),
2019/5/19,0:00,229,
2019/5/19,1:00,233,
2019/5/19,2:00,253,
2019/5/19,3:00,266,
2019/5/19,4:00,263,
2019/5/19,5:00,245,
2019/5/19,6:00,228,
2019/5/19,7:00,225,
2019/5/19,8:00,232,
2019/5/19,9:00,243,
2019/5/19,10:00,253,
2019/5/19,11:00,256,
2019/5/19,12:00,256,
2019/5/19,13:00,255,
2019/5/19,14:00,252,
2019/5/19,15:00,253,
2019/5/19,16:00,257,
2019/5/19,17:00,262,
2019/5/19,18:00,265,
2019/5/19,19:00,265,
2019/5/19,20:00,259,
2019/5/19,21:00,248,
2019/5/19,22:00,238,
2019/5/19,23:00,231,
