DATE,TIME,当日実績(万kW),
2019/9/14,0:00,274,
2019/9/14,1:00,265,
2019/9/14,2:00,277,
2019/9/14,3:00,286,
2019/9/14,4:00,287,
2019/9/14,5:00,276,
2019/9/14,6:00,262,
2019/9/14,7:00,265,
2019/9/14,8:00,283,
2019/9/14,9:00,305,
2019/9/14,10:00,318,
2019/9/14,11:00,329,
2019/9/14,12:00,324,
2019/9/14,13:00,330,
2019/9/14,14:00,331,
2019/9/14,15:00,327,
2019/9/14,16:00,322,
2019/9/14,17:00,317,
2019/9/14,18:00,319,
2019/9/14,19:00,309,
2019/9/14,20:00,297,
2019/9/14,21:00,280,
2019/9/14,22:00,267,
2019/9/14,23:00,254,
