DATE,TIME,当日実績(万kW),
2019/8/21,0:00,292,
2019/8/21,1:00,288,
2019/8/21,2:00,294,
2019/8/21,3:00,303,
2019/8/21,4:00,302,
2019/8/21,5:00,296,
2019/8/21,6:00,299,
2019/8/21,7:00,324,
2019/8/21,8:00,376,
2019/8/21,9:00,414,
2019/8/21,10:00,422,
2019/8/21,11:00,431,
2019/8/21,12:00,416,
2019/8/21,13:00,432,
2019/8/21,14:00,431,
2019/8/21,15:00,422,
2019/8/21,16:00,418,
2019/8/21,17:00,396,
2019/8/21,18:00,384,
2019/8/21,19:00,372,
2019/8/21,20:00,359,
2019/8/21,21:00,343,
2019/8/21,22:00,329,
2019/8/21,23:00,315,
