DATE,TIME,当日実績(万kW),
2019/4/30,0:00,224,
2019/4/30,1:00,234,
2019/4/30,2:00,256,
2019/4/30,3:00,269,
2019/4/30,4:00,268,
2019/4/30,5:00,253,
2019/4/30,6:00,237,
2019/4/30,7:00,236,
2019/4/30,8:00,250,
2019/4/30,9:00,255,
2019/4/30,10:00,254,
2019/4/30,11:00,253,
2019/4/30,12:00,243,
2019/4/30,13:00,245,
2019/4/30,14:00,245,
2019/4/30,15:00,244,
2019/4/30,16:00,247,
2019/4/30,17:00,252,
2019/4/30,18:00,261,
2019/4/30,19:00,262,
2019/4/30,20:00,252,
2019/4/30,21:00,243,
2019/4/30,22:00,233,
2019/4/30,23:00,225,
