DATE,TIME,当日実績(万kW),
2019/8/24,0:00,279,
2019/8/24,1:00,272,
2019/8/24,2:00,282,
2019/8/24,3:00,289,
2019/8/24,4:00,289,
2019/8/24,5:00,277,
2019/8/24,6:00,267,
2019/8/24,7:00,272,
2019/8/24,8:00,296,
2019/8/24,9:00,319,
2019/8/24,10:00,326,
2019/8/24,11:00,335,
2019/8/24,12:00,330,
2019/8/24,13:00,338,
2019/8/24,14:00,335,
2019/8/24,15:00,326,
2019/8/24,16:00,322,
2019/8/24,17:00,317,
2019/8/24,18:00,319,
2019/8/24,19:00,312,
2019/8/24,20:00,302,
2019/8/24,21:00,289,
2019/8/24,22:00,277,
2019/8/24,23:00,266,
