DATE,TIME,当日実績(万kW),
2019/5/16,0:00,268,
2019/5/16,1:00,274,
2019/5/16,2:00,293,
2019/5/16,3:00,307,
2019/5/16,4:00,305,
2019/5/16,5:00,295,
2019/5/16,6:00,284,
2019/5/16,7:00,287,
2019/5/16,8:00,315,
2019/5/16,9:00,341,
2019/5/16,10:00,350,
2019/5/16,11:00,356,
2019/5/16,12:00,334,
2019/5/16,13:00,354,
2019/5/16,14:00,356,
2019/5/16,15:00,348,
2019/5/16,16:00,345,
2019/5/16,17:00,333,
2019/5/16,18:00,325,
2019/5/16,19:00,322,
2019/5/16,20:00,313,
2019/5/16,21:00,301,
2019/5/16,22:00,292,
2019/5/16,23:00,281,
