DATE,TIME,当日実績(万kW),
2019/6/19,0:00,274,
2019/6/19,1:00,269,
2019/6/19,2:00,287,
2019/6/19,3:00,301,
2019/6/19,4:00,300,
2019/6/19,5:00,287,
2019/6/19,6:00,285,
2019/6/19,7:00,295,
2019/6/19,8:00,326,
2019/6/19,9:00,351,
2019/6/19,10:00,357,
2019/6/19,11:00,359,
2019/6/19,12:00,334,
2019/6/19,13:00,360,
2019/6/19,14:00,364,
2019/6/19,15:00,362,
2019/6/19,16:00,363,
2019/6/19,17:00,344,
2019/6/19,18:00,334,
2019/6/19,19:00,328,
2019/6/19,20:00,317,
2019/6/19,21:00,304,
2019/6/19,22:00,292,
2019/6/19,23:00,282,
