DATE,TIME,当日実績(万kW),
2019/4/17,0:00,298,
2019/4/17,1:00,310,
2019/4/17,2:00,329,
2019/4/17,3:00,346,
2019/4/17,4:00,348,
2019/4/17,5:00,343,
2019/4/17,6:00,335,
2019/4/17,7:00,321,
2019/4/17,8:00,337,
2019/4/17,9:00,348,
2019/4/17,10:00,349,
2019/4/17,11:00,347,
2019/4/17,12:00,325,
2019/4/17,13:00,341,
2019/4/17,14:00,341,
2019/4/17,15:00,339,
2019/4/17,16:00,340,
2019/4/17,17:00,336,
2019/4/17,18:00,337,
2019/4/17,19:00,330,
2019/4/17,20:00,322,
2019/4/17,21:00,311,
2019/4/17,22:00,304,
2019/4/17,23:00,296,
