DATE,TIME,当日実績(万kW),
2019/9/26,0:00,268,
2019/9/26,1:00,265,
2019/9/26,2:00,281,
2019/9/26,3:00,296,
2019/9/26,4:00,299,
2019/9/26,5:00,290,
2019/9/26,6:00,284,
2019/9/26,7:00,288,
2019/9/26,8:00,319,
2019/9/26,9:00,347,
2019/9/26,10:00,359,
2019/9/26,11:00,367,
2019/9/26,12:00,347,
2019/9/26,13:00,369,
2019/9/26,14:00,376,
2019/9/26,15:00,371,
2019/9/26,16:00,369,
2019/9/26,17:00,356,
2019/9/26,18:00,352,
2019/9/26,19:00,333,
2019/9/26,20:00,322,
2019/9/26,21:00,306,
2019/9/26,22:00,297,
2019/9/26,23:00,285,
