DATE,TIME,当日実績(万kW),
2019/7/26,0:00,310,
2019/7/26,1:00,303,
2019/7/26,2:00,309,
2019/7/26,3:00,315,
2019/7/26,4:00,315,
2019/7/26,5:00,304,
2019/7/26,6:00,313,
2019/7/26,7:00,345,
2019/7/26,8:00,411,
2019/7/26,9:00,455,
2019/7/26,10:00,471,
2019/7/26,11:00,480,
2019/7/26,12:00,457,
2019/7/26,13:00,482,
2019/7/26,14:00,483,
2019/7/26,15:00,478,
2019/7/26,16:00,476,
2019/7/26,17:00,450,
2019/7/26,18:00,427,
2019/7/26,19:00,410,
2019/7/26,20:00,393,
2019/7/26,21:00,372,
2019/7/26,22:00,355,
2019/7/26,23:00,334,
