DATE,TIME,当日実績(万kW),
2019/8/23,0:00,295,
2019/8/23,1:00,290,
2019/8/23,2:00,300,
2019/8/23,3:00,309,
2019/8/23,4:00,306,
2019/8/23,5:00,302,
2019/8/23,6:00,303,
2019/8/23,7:00,326,
2019/8/23,8:00,376,
2019/8/23,9:00,410,
2019/8/23,10:00,421,
2019/8/23,11:00,419,
2019/8/23,12:00,402,
2019/8/23,13:00,421,
2019/8/23,14:00,423,
2019/8/23,15:00,415,
2019/8/23,16:00,408,
2019/8/23,17:00,386,
2019/8/23,18:00,374,
2019/8/23,19:00,359,
2019/8/23,20:00,342,
2019/8/23,21:00,324,
2019/8/23,22:00,310,
2019/8/23,23:00,297,
