DATE,TIME,当日実績(万kW),
2019/6/22,0:00,273,
2019/6/22,1:00,266,
2019/6/22,2:00,282,
2019/6/22,3:00,292,
2019/6/22,4:00,288,
2019/6/22,5:00,275,
2019/6/22,6:00,262,
2019/6/22,7:00,265,
2019/6/22,8:00,279,
2019/6/22,9:00,291,
2019/6/22,10:00,299,
2019/6/22,11:00,299,
2019/6/22,12:00,290,
2019/6/22,13:00,297,
2019/6/22,14:00,295,
2019/6/22,15:00,294,
2019/6/22,16:00,291,
2019/6/22,17:00,286,
2019/6/22,18:00,285,
2019/6/22,19:00,282,
2019/6/22,20:00,275,
2019/6/22,21:00,262,
2019/6/22,22:00,251,
2019/6/22,23:00,243,
