DATE,TIME,当日実績(万kW),
2019/4/18,0:00,288,
2019/4/18,1:00,299,
2019/4/18,2:00,323,
2019/4/18,3:00,335,
2019/4/18,4:00,337,
2019/4/18,5:00,331,
2019/4/18,6:00,322,
2019/4/18,7:00,307,
2019/4/18,8:00,324,
2019/4/18,9:00,342,
2019/4/18,10:00,348,
2019/4/18,11:00,350,
2019/4/18,12:00,328,
2019/4/18,13:00,343,
2019/4/18,14:00,341,
2019/4/18,15:00,333,
2019/4/18,16:00,333,
2019/4/18,17:00,327,
2019/4/18,18:00,328,
2019/4/18,19:00,323,
2019/4/18,20:00,316,
2019/4/18,21:00,308,
2019/4/18,22:00,299,
2019/4/18,23:00,292,
