DATE,TIME,当日実績(万kW)
2019/12/21,0:00,329
2019/12/21,1:00,334
2019/12/21,2:00,352
2019/12/21,3:00,364
2019/12/21,4:00,362
2019/12/21,5:00,350
2019/12/21,6:00,335
2019/12/21,7:00,329
2019/12/21,8:00,342
2019/12/21,9:00,346
2019/12/21,10:00,336
2019/12/21,11:00,334
2019/12/21,12:00,324
2019/12/21,13:00,329
2019/12/21,14:00,325
2019/12/21,15:00,325
2019/12/21,16:00,336
2019/12/21,17:00,342
2019/12/21,18:00,338
2019/12/21,19:00,328
2019/12/21,20:00,321
2019/12/21,21:00,310
2019/12/21,22:00,305
2019/12/21,23:00,302
