DATE,TIME,当日実績(万kW),
2019/9/29,0:00,236,
2019/9/29,1:00,234,
2019/9/29,2:00,248,
2019/9/29,3:00,264,
2019/9/29,4:00,262,
2019/9/29,5:00,251,
2019/9/29,6:00,234,
2019/9/29,7:00,237,
2019/9/29,8:00,247,
2019/9/29,9:00,259,
2019/9/29,10:00,264,
2019/9/29,11:00,272,
2019/9/29,12:00,277,
2019/9/29,13:00,278,
2019/9/29,14:00,276,
2019/9/29,15:00,274,
2019/9/29,16:00,278,
2019/9/29,17:00,286,
2019/9/29,18:00,296,
2019/9/29,19:00,286,
2019/9/29,20:00,277,
2019/9/29,21:00,264,
2019/9/29,22:00,251,
2019/9/29,23:00,244,
