DATE,TIME,当日実績(万kW),
2019/5/25,0:00,263,
2019/5/25,1:00,264,
2019/5/25,2:00,281,
2019/5/25,3:00,293,
2019/5/25,4:00,289,
2019/5/25,5:00,272,
2019/5/25,6:00,260,
2019/5/25,7:00,256,
2019/5/25,8:00,270,
2019/5/25,9:00,291,
2019/5/25,10:00,305,
2019/5/25,11:00,314,
2019/5/25,12:00,308,
2019/5/25,13:00,314,
2019/5/25,14:00,313,
2019/5/25,15:00,311,
2019/5/25,16:00,311,
2019/5/25,17:00,303,
2019/5/25,18:00,296,
2019/5/25,19:00,293,
2019/5/25,20:00,280,
2019/5/25,21:00,266,
2019/5/25,22:00,254,
2019/5/25,23:00,247,
