DATE,TIME,当日実績(万kW),
2019/9/23,0:00,227,
2019/9/23,1:00,229,
2019/9/23,2:00,243,
2019/9/23,3:00,261,
2019/9/23,4:00,266,
2019/9/23,5:00,257,
2019/9/23,6:00,253,
2019/9/23,7:00,268,
2019/9/23,8:00,307,
2019/9/23,9:00,336,
2019/9/23,10:00,351,
2019/9/23,11:00,363,
2019/9/23,12:00,338,
2019/9/23,13:00,338,
2019/9/23,14:00,330,
2019/9/23,15:00,324,
2019/9/23,16:00,321,
2019/9/23,17:00,320,
2019/9/23,18:00,324,
2019/9/23,19:00,311,
2019/9/23,20:00,299,
2019/9/23,21:00,287,
2019/9/23,22:00,276,
2019/9/23,23:00,267,
