DATE,TIME,当日実績(万kW),
2019/5/13,0:00,229,
2019/5/13,1:00,238,
2019/5/13,2:00,262,
2019/5/13,3:00,276,
2019/5/13,4:00,277,
2019/5/13,5:00,268,
2019/5/13,6:00,263,
2019/5/13,7:00,269,
2019/5/13,8:00,301,
2019/5/13,9:00,326,
2019/5/13,10:00,335,
2019/5/13,11:00,340,
2019/5/13,12:00,316,
2019/5/13,13:00,336,
2019/5/13,14:00,339,
2019/5/13,15:00,335,
2019/5/13,16:00,333,
2019/5/13,17:00,321,
2019/5/13,18:00,318,
2019/5/13,19:00,314,
2019/5/13,20:00,305,
2019/5/13,21:00,294,
2019/5/13,22:00,285,
2019/5/13,23:00,278,
