DATE,TIME,当日実績(万kW),
2019/5/18,0:00,263,
2019/5/18,1:00,268,
2019/5/18,2:00,283,
2019/5/18,3:00,295,
2019/5/18,4:00,292,
2019/5/18,5:00,275,
2019/5/18,6:00,264,
2019/5/18,7:00,257,
2019/5/18,8:00,271,
2019/5/18,9:00,286,
2019/5/18,10:00,291,
2019/5/18,11:00,293,
2019/5/18,12:00,283,
2019/5/18,13:00,286,
2019/5/18,14:00,289,
2019/5/18,15:00,286,
2019/5/18,16:00,280,
2019/5/18,17:00,278,
2019/5/18,18:00,281,
2019/5/18,19:00,280,
2019/5/18,20:00,269,
2019/5/18,21:00,257,
2019/5/18,22:00,247,
2019/5/18,23:00,238,
