DATE,TIME,当日実績(万kW),
2019/6/18,0:00,261,
2019/6/18,1:00,263,
2019/6/18,2:00,282,
2019/6/18,3:00,296,
2019/6/18,4:00,295,
2019/6/18,5:00,287,
2019/6/18,6:00,279,
2019/6/18,7:00,284,
2019/6/18,8:00,317,
2019/6/18,9:00,346,
2019/6/18,10:00,357,
2019/6/18,11:00,364,
2019/6/18,12:00,344,
2019/6/18,13:00,364,
2019/6/18,14:00,368,
2019/6/18,15:00,363,
2019/6/18,16:00,360,
2019/6/18,17:00,345,
2019/6/18,18:00,335,
2019/6/18,19:00,326,
2019/6/18,20:00,317,
2019/6/18,21:00,303,
2019/6/18,22:00,295,
2019/6/18,23:00,286,
