DATE,TIME,当日実績(万kW),
2019/9/12,0:00,287,
2019/9/12,1:00,279,
2019/9/12,2:00,290,
2019/9/12,3:00,297,
2019/9/12,4:00,298,
2019/9/12,5:00,292,
2019/9/12,6:00,289,
2019/9/12,7:00,302,
2019/9/12,8:00,341,
2019/9/12,9:00,375,
2019/9/12,10:00,383,
2019/9/12,11:00,387,
2019/9/12,12:00,369,
2019/9/12,13:00,387,
2019/9/12,14:00,392,
2019/9/12,15:00,385,
2019/9/12,16:00,380,
2019/9/12,17:00,360,
2019/9/12,18:00,358,
2019/9/12,19:00,342,
2019/9/12,20:00,326,
2019/9/12,21:00,313,
2019/9/12,22:00,300,
2019/9/12,23:00,288,
