DATE,TIME,当日実績(万kW)
2020/12/28,0:00,287
2020/12/28,1:00,298
2020/12/28,2:00,318
2020/12/28,3:00,331
2020/12/28,4:00,333
2020/12/28,5:00,325
2020/12/28,6:00,321
2020/12/28,7:00,323
2020/12/28,8:00,347
2020/12/28,9:00,358
2020/12/28,10:00,357
2020/12/28,11:00,351
2020/12/28,12:00,331
2020/12/28,13:00,328
2020/12/28,14:00,323
2020/12/28,15:00,320
2020/12/28,16:00,328
2020/12/28,17:00,337
2020/12/28,18:00,336
2020/12/28,19:00,324
2020/12/28,20:00,315
2020/12/28,21:00,302
2020/12/28,22:00,294
2020/12/28,23:00,295
