DATE,TIME,当日実績(万kW)
2021/12/10,0:00,321
2021/12/10,1:00,328
2021/12/10,2:00,351
2021/12/10,3:00,370
2021/12/10,4:00,377
2021/12/10,5:00,374
2021/12/10,6:00,373
2021/12/10,7:00,372
2021/12/10,8:00,391
2021/12/10,9:00,397
2021/12/10,10:00,384
2021/12/10,11:00,375
2021/12/10,12:00,351
2021/12/10,13:00,360
2021/12/10,14:00,359
2021/12/10,15:00,358
2021/12/10,16:00,367
2021/12/10,17:00,373
2021/12/10,18:00,369
2021/12/10,19:00,357
2021/12/10,20:00,346
2021/12/10,21:00,337
2021/12/10,22:00,330
2021/12/10,23:00,322
