DATE,TIME,当日実績(万kW),
2019/7/28,0:00,253,
2019/7/28,1:00,248,
2019/7/28,2:00,258,
2019/7/28,3:00,270,
2019/7/28,4:00,270,
2019/7/28,5:00,256,
2019/7/28,6:00,247,
2019/7/28,7:00,253,
2019/7/28,8:00,272,
2019/7/28,9:00,291,
2019/7/28,10:00,309,
2019/7/28,11:00,329,
2019/7/28,12:00,343,
2019/7/28,13:00,345,
2019/7/28,14:00,344,
2019/7/28,15:00,351,
2019/7/28,16:00,353,
2019/7/28,17:00,354,
2019/7/28,18:00,348,
2019/7/28,19:00,343,
2019/7/28,20:00,329,
2019/7/28,21:00,312,
2019/7/28,22:00,297,
2019/7/28,23:00,284,
