DATE,TIME,当日実績(万kW),
2019/8/20,0:00,300,
2019/8/20,1:00,292,
2019/8/20,2:00,298,
2019/8/20,3:00,304,
2019/8/20,4:00,305,
2019/8/20,5:00,300,
2019/8/20,6:00,307,
2019/8/20,7:00,338,
2019/8/20,8:00,383,
2019/8/20,9:00,418,
2019/8/20,10:00,424,
2019/8/20,11:00,423,
2019/8/20,12:00,393,
2019/8/20,13:00,411,
2019/8/20,14:00,417,
2019/8/20,15:00,418,
2019/8/20,16:00,417,
2019/8/20,17:00,397,
2019/8/20,18:00,385,
2019/8/20,19:00,371,
2019/8/20,20:00,357,
2019/8/20,21:00,340,
2019/8/20,22:00,326,
2019/8/20,23:00,312,
