DATE,TIME,当日実績(万kW)
2021/10/12,0:00,258
2021/10/12,1:00,257
2021/10/12,2:00,271
2021/10/12,3:00,287
2021/10/12,4:00,295
2021/10/12,5:00,288
2021/10/12,6:00,286
2021/10/12,7:00,296
2021/10/12,8:00,326
2021/10/12,9:00,351
2021/10/12,10:00,356
2021/10/12,11:00,358
2021/10/12,12:00,336
2021/10/12,13:00,355
2021/10/12,14:00,357
2021/10/12,15:00,351
2021/10/12,16:00,348
2021/10/12,17:00,343
2021/10/12,18:00,334
2021/10/12,19:00,318
2021/10/12,20:00,306
2021/10/12,21:00,297
2021/10/12,22:00,289
2021/10/12,23:00,280
