DATE,TIME,当日実績(万kW),
2019/8/22,0:00,297,
2019/8/22,1:00,291,
2019/8/22,2:00,297,
2019/8/22,3:00,307,
2019/8/22,4:00,307,
2019/8/22,5:00,301,
2019/8/22,6:00,307,
2019/8/22,7:00,330,
2019/8/22,8:00,379,
2019/8/22,9:00,415,
2019/8/22,10:00,423,
2019/8/22,11:00,425,
2019/8/22,12:00,401,
2019/8/22,13:00,419,
2019/8/22,14:00,422,
2019/8/22,15:00,415,
2019/8/22,16:00,410,
2019/8/22,17:00,391,
2019/8/22,18:00,381,
2019/8/22,19:00,366,
2019/8/22,20:00,352,
2019/8/22,21:00,336,
2019/8/22,22:00,324,
2019/8/22,23:00,311,
