DATE,TIME,当日実績(万kW),
2019/8/29,0:00,289,
2019/8/29,1:00,285,
2019/8/29,2:00,295,
2019/8/29,3:00,305,
2019/8/29,4:00,305,
2019/8/29,5:00,297,
2019/8/29,6:00,295,
2019/8/29,7:00,319,
2019/8/29,8:00,368,
2019/8/29,9:00,400,
2019/8/29,10:00,408,
2019/8/29,11:00,411,
2019/8/29,12:00,386,
2019/8/29,13:00,409,
2019/8/29,14:00,413,
2019/8/29,15:00,396,
2019/8/29,16:00,392,
2019/8/29,17:00,374,
2019/8/29,18:00,368,
2019/8/29,19:00,354,
2019/8/29,20:00,340,
2019/8/29,21:00,326,
2019/8/29,22:00,312,
2019/8/29,23:00,299,
