DATE,TIME,当日実績(万kW)
2023/1/15,0:00,2692
2023/1/15,1:00,2578
2023/1/15,2:00,2540
2023/1/15,3:00,2524
2023/1/15,4:00,2504
2023/1/15,5:00,2521
2023/1/15,6:00,2615
2023/1/15,7:00,2803
2023/1/15,8:00,3073
2023/1/15,9:00,3189
2023/1/15,10:00,3216
2023/1/15,11:00,3208
2023/1/15,12:00,3241
2023/1/15,13:00,3247
2023/1/15,14:00,3235
2023/1/15,15:00,3276
2023/1/15,16:00,3418
2023/1/15,17:00,3574
2023/1/15,18:00,3616
2023/1/15,19:00,3555
2023/1/15,20:00,3460
2023/1/15,21:00,3296
2023/1/15,22:00,3080
2023/1/15,23:00,2876
