DATE,TIME,当日実績(万kW)
2023/6/15,0:00,2505
2023/6/15,1:00,2374
2023/6/15,2:00,2334
2023/6/15,3:00,2361
2023/6/15,4:00,2383
2023/6/15,5:00,2399
2023/6/15,6:00,2490
2023/6/15,7:00,2750
2023/6/15,8:00,3130
2023/6/15,9:00,3406
2023/6/15,10:00,3475
2023/6/15,11:00,3592
2023/6/15,12:00,3408
2023/6/15,13:00,3519
2023/6/15,14:00,3507
2023/6/15,15:00,3472
2023/6/15,16:00,3469
2023/6/15,17:00,3390
2023/6/15,18:00,3358
2023/6/15,19:00,3261
2023/6/15,20:00,3109
2023/6/15,21:00,2942
2023/6/15,22:00,2809
2023/6/15,23:00,2662
