DATE,TIME,当日実績(万kW)
2023/6/25,0:00,2359
2023/6/25,1:00,2225
2023/6/25,2:00,2179
2023/6/25,3:00,2200
2023/6/25,4:00,2188
2023/6/25,5:00,2139
2023/6/25,6:00,2168
2023/6/25,7:00,2335
2023/6/25,8:00,2562
2023/6/25,9:00,2834
2023/6/25,10:00,3028
2023/6/25,11:00,3168
2023/6/25,12:00,3233
2023/6/25,13:00,3237
2023/6/25,14:00,3242
2023/6/25,15:00,3253
2023/6/25,16:00,3238
2023/6/25,17:00,3210
2023/6/25,18:00,3204
2023/6/25,19:00,3199
2023/6/25,20:00,3083
2023/6/25,21:00,2916
2023/6/25,22:00,2749
2023/6/25,23:00,2597
