DATE,TIME,当日実績(万kW)
2023/1/23,0:00,2925
2023/1/23,1:00,2820
2023/1/23,2:00,2785
2023/1/23,3:00,2769
2023/1/23,4:00,2816
2023/1/23,5:00,3031
2023/1/23,6:00,3504
2023/1/23,7:00,4002
2023/1/23,8:00,4531
2023/1/23,9:00,4803
2023/1/23,10:00,4782
2023/1/23,11:00,4672
2023/1/23,12:00,4449
2023/1/23,13:00,4509
2023/1/23,14:00,4451
2023/1/23,15:00,4434
2023/1/23,16:00,4544
2023/1/23,17:00,4616
2023/1/23,18:00,4551
2023/1/23,19:00,4413
2023/1/23,20:00,4271
2023/1/23,21:00,4050
2023/1/23,22:00,3785
2023/1/23,23:00,3500
