DATE,TIME,当日実績(万kW)
2023/1/26,0:00,3728
2023/1/26,1:00,3538
2023/1/26,2:00,3444
2023/1/26,3:00,3410
2023/1/26,4:00,3445
2023/1/26,5:00,3704
2023/1/26,6:00,4270
2023/1/26,7:00,4692
2023/1/26,8:00,4924
2023/1/26,9:00,4975
2023/1/26,10:00,4786
2023/1/26,11:00,4613
2023/1/26,12:00,4365
2023/1/26,13:00,4318
2023/1/26,14:00,4251
2023/1/26,15:00,4229
2023/1/26,16:00,4408
2023/1/26,17:00,4597
2023/1/26,18:00,4627
2023/1/26,19:00,4546
2023/1/26,20:00,4437
2023/1/26,21:00,4242
2023/1/26,22:00,3964
2023/1/26,23:00,3690
