DATE,TIME,当日実績(万kW)
2023/6/23,0:00,2336
2023/6/23,1:00,2234
2023/6/23,2:00,2220
2023/6/23,3:00,2257
2023/6/23,4:00,2292
2023/6/23,5:00,2308
2023/6/23,6:00,2415
2023/6/23,7:00,2604
2023/6/23,8:00,2922
2023/6/23,9:00,3179
2023/6/23,10:00,3215
2023/6/23,11:00,3249
2023/6/23,12:00,3176
2023/6/23,13:00,3327
2023/6/23,14:00,3406
2023/6/23,15:00,3352
2023/6/23,16:00,3319
2023/6/23,17:00,3233
2023/6/23,18:00,3208
2023/6/23,19:00,3162
2023/6/23,20:00,3026
2023/6/23,21:00,2867
2023/6/23,22:00,2753
2023/6/23,23:00,2615
