DATE,TIME,当日実績(万kW)
2023/7/10,0:00,2741
2023/7/10,1:00,2563
2023/7/10,2:00,2490
2023/7/10,3:00,2477
2023/7/10,4:00,2492
2023/7/10,5:00,2575
2023/7/10,6:00,2893
2023/7/10,7:00,3444
2023/7/10,8:00,4163
2023/7/10,9:00,4746
2023/7/10,10:00,5001
2023/7/10,11:00,5132
2023/7/10,12:00,5110
2023/7/10,13:00,5311
2023/7/10,14:00,5358
2023/7/10,15:00,5320
2023/7/10,16:00,5184
2023/7/10,17:00,4882
2023/7/10,18:00,4639
2023/7/10,19:00,4416
2023/7/10,20:00,4142
2023/7/10,21:00,3849
2023/7/10,22:00,3592
2023/7/10,23:00,3328
