DATE,TIME,当日実績(万kW)
2023/8/11,0:00,2990
2023/8/11,1:00,2790
2023/8/11,2:00,2672
2023/8/11,3:00,2623
2023/8/11,4:00,2605
2023/8/11,5:00,2601
2023/8/11,6:00,2720
2023/8/11,7:00,3013
2023/8/11,8:00,3384
2023/8/11,9:00,3716
2023/8/11,10:00,3946
2023/8/11,11:00,4096
2023/8/11,12:00,4138
2023/8/11,13:00,4175
2023/8/11,14:00,4169
2023/8/11,15:00,4155
2023/8/11,16:00,4115
2023/8/11,17:00,4012
2023/8/11,18:00,3905
2023/8/11,19:00,3811
2023/8/11,20:00,3640
2023/8/11,21:00,3451
2023/8/11,22:00,3260
2023/8/11,23:00,3064
