DATE,TIME,当日実績(万kW)
2023/4/29,0:00,2209
2023/4/29,1:00,2110
2023/4/29,2:00,2101
2023/4/29,3:00,2133
2023/4/29,4:00,2131
2023/4/29,5:00,2070
2023/4/29,6:00,2039
2023/4/29,7:00,2131
2023/4/29,8:00,2319
2023/4/29,9:00,2435
2023/4/29,10:00,2557
2023/4/29,11:00,2638
2023/4/29,12:00,2547
2023/4/29,13:00,2498
2023/4/29,14:00,2481
2023/4/29,15:00,2496
2023/4/29,16:00,2512
2023/4/29,17:00,2555
2023/4/29,18:00,2679
2023/4/29,19:00,2660
2023/4/29,20:00,2579
2023/4/29,21:00,2457
2023/4/29,22:00,2326
2023/4/29,23:00,2235
