DATE,TIME,当日実績(万kW)
2023/1/20,0:00,3031
2023/1/20,1:00,2900
2023/1/20,2:00,2858
2023/1/20,3:00,2852
2023/1/20,4:00,2903
2023/1/20,5:00,3102
2023/1/20,6:00,3515
2023/1/20,7:00,3885
2023/1/20,8:00,4159
2023/1/20,9:00,4202
2023/1/20,10:00,4067
2023/1/20,11:00,3943
2023/1/20,12:00,3710
2023/1/20,13:00,3728
2023/1/20,14:00,3677
2023/1/20,15:00,3676
2023/1/20,16:00,3804
2023/1/20,17:00,3960
2023/1/20,18:00,3976
2023/1/20,19:00,3886
2023/1/20,20:00,3767
2023/1/20,21:00,3605
2023/1/20,22:00,3431
2023/1/20,23:00,3222
