DATE,TIME,当日実績(万kW)
2023/2/27,0:00,2830
2023/2/27,1:00,2739
2023/2/27,2:00,2714
2023/2/27,3:00,2712
2023/2/27,4:00,2766
2023/2/27,5:00,2983
2023/2/27,6:00,3432
2023/2/27,7:00,3686
2023/2/27,8:00,3871
2023/2/27,9:00,3967
2023/2/27,10:00,3884
2023/2/27,11:00,3789
2023/2/27,12:00,3573
2023/2/27,13:00,3573
2023/2/27,14:00,3485
2023/2/27,15:00,3446
2023/2/27,16:00,3541
2023/2/27,17:00,3701
2023/2/27,18:00,3826
2023/2/27,19:00,3755
2023/2/27,20:00,3647
2023/2/27,21:00,3470
2023/2/27,22:00,3269
2023/2/27,23:00,3055
