DATE,TIME,当日実績(万kW)
2023/6/27,0:00,2621
2023/6/27,1:00,2467
2023/6/27,2:00,2415
2023/6/27,3:00,2429
2023/6/27,4:00,2441
2023/6/27,5:00,2454
2023/6/27,6:00,2594
2023/6/27,7:00,2908
2023/6/27,8:00,3404
2023/6/27,9:00,3773
2023/6/27,10:00,3853
2023/6/27,11:00,3893
2023/6/27,12:00,3862
2023/6/27,13:00,4043
2023/6/27,14:00,4071
2023/6/27,15:00,3994
2023/6/27,16:00,3913
2023/6/27,17:00,3791
2023/6/27,18:00,3734
2023/6/27,19:00,3672
2023/6/27,20:00,3497
2023/6/27,21:00,3290
2023/6/27,22:00,3127
2023/6/27,23:00,2933
