DATE,TIME,当日実績(万kW)
2023/7/18,0:00,3103
2023/7/18,1:00,2880
2023/7/18,2:00,2760
2023/7/18,3:00,2726
2023/7/18,4:00,2714
2023/7/18,5:00,2809
2023/7/18,6:00,3149
2023/7/18,7:00,3756
2023/7/18,8:00,4521
2023/7/18,9:00,5033
2023/7/18,10:00,5237
2023/7/18,11:00,5412
2023/7/18,12:00,5379
2023/7/18,13:00,5515
2023/7/18,14:00,5525
2023/7/18,15:00,5454
2023/7/18,16:00,5329
2023/7/18,17:00,4983
2023/7/18,18:00,4783
2023/7/18,19:00,4618
2023/7/18,20:00,4349
2023/7/18,21:00,4066
2023/7/18,22:00,3820
2023/7/18,23:00,3536
